0.5	1.0001188261	1.0029877781	1.0047350297	1.0055374912
0.5979899497	1.0001501845	1.0032386884	1.0048947474	1.0056573288
0.6959798995	1.0001863915	1.0035008412	1.0050791998	1.0058106277
0.7939698492	1.0002276818	1.0037739613	1.0052846043	1.0059912444
0.891959799	1.0002742656	1.0040578211	1.0055082588	1.0061948516
0.9899497487	1.0003263307	1.0043522288	1.0057481819	1.0064183151
1.0879396985	1.000384044	1.004657019	1.0060028865	1.006659309
1.1859296482	1.0004475539	1.0049720473	1.0062712338	1.0069160704
1.283919598	1.0005169914	1.0052971856	1.0065523357	1.0071872379
1.3819095477	1.0005924719	1.005632319	1.0068454886	1.0074717423
1.4798994975	1.0006740971	1.0059773433	1.0071501267	1.0077687313
1.5778894472	1.0007619557	1.0063321634	1.0074657889	1.0080775159
1.675879397	1.0008561253	1.0066966912	1.0077920952	1.0083975323
1.7738693467	1.000956673	1.0070708455	1.0081287283	1.0087283142
1.8718592965	1.001063657	1.0074545501	1.0084754211	1.0090694711
1.9698492462	1.0011771271	1.0078477337	1.0088319463	1.0094206735
2.067839196	1.0012971255	1.0082503292	1.0091981088	1.0097816406
2.1658291457	1.001423688	1.008662273	1.0095737398	1.0101521309
2.2638190955	1.0015568444	1.0090835047	1.0099586921	1.0105319353
2.3618090452	1.001696619	1.009513967	1.0103528362	1.0109208715
2.459798995	1.0018430316	1.0099536051	1.0107560577	1.0113187791
2.5577889447	1.0019960974	1.0104023664	1.0111682547	1.0117255162
2.6557788945	1.002155828	1.0108602008	1.0115893359	1.0121409568
2.7537688442	1.0023222313	1.0113270599	1.0120192192	1.0125649879
2.851758794	1.0024953123	1.0118028972	1.01245783	1.0129975079
2.9497487437	1.0026750733	1.0122876678	1.0129051006	1.0134384248
3.0477386935	1.0028615139	1.0127813285	1.013360969	1.0138876552
3.1457286432	1.0030546317	1.0132838374	1.0138253783	1.0143451227
3.243718593	1.0032544222	1.013795154	1.0142982758	1.0148107574
3.3417085427	1.0034608792	1.0143152389	1.014779613	1.0152844948
3.4396984925	1.0036739949	1.0148440542	1.0152693445	1.0157662753
3.5376884422	1.0038937601	1.0153815628	1.0157674282	1.0162560437
3.635678392	1.0041201644	1.0159277288	1.0162738245	1.0167537484
3.7336683417	1.0043531963	1.0164825172	1.0167884962	1.0172593414
3.8316582915	1.0045928433	1.0170458939	1.0173114085	1.0177727776
3.9296482412	1.0048390919	1.0176178258	1.0178425282	1.0182940146
4.027638191	1.0050919281	1.0181982806	1.0183818242	1.0188230126
4.1256281407	1.0053513369	1.0187872267	1.0189292666	1.0193597337
4.2236180905	1.0056173031	1.0193846332	1.0194848273	1.0199041422
4.3216080402	1.0058898107	1.0199904702	1.0200484794	1.0204562042
4.41959799	1.0061688433	1.0206047083	1.0206201969	1.0210158874
4.5175879397	1.0064543841	1.0212273186	1.0211999554	1.021583161
4.6155778895	1.0067464161	1.0218582731	1.0217877312	1.0221579956
4.7135678392	1.007044922	1.0224975444	1.0223835015	1.0227403631
4.8115577889	1.007349884	1.0231451053	1.0229872445	1.0233302363
4.9095477387	1.0076612844	1.0238009297	1.0235989392	1.0239275894
5.0075376884	1.0079791052	1.0244649915	1.0242185652	1.0245323975
5.1055276382	1.0083033284	1.0251372656	1.0248461029	1.0251446364
5.2035175879	1.0086339357	1.0258177269	1.0254815333	1.0257642831
5.3015075377	1.008970909	1.0265063512	1.0261248379	1.0263913151
5.3994974874	1.0093142299	1.0272031145	1.0267759989	1.0270257107
5.4974874372	1.0096638801	1.0279079933	1.027434999	1.0276674491
5.5954773869	1.0100198413	1.0286209646	1.0281018214	1.0283165097
5.6934673367	1.0103820951	1.0293420058	1.0287764496	1.028972873
5.7914572864	1.0107506234	1.0300710944	1.0294588676	1.0296365198
5.8894472362	1.0111254078	1.0308082088	1.0301490601	1.0303074314
5.9874371859	1.0115064302	1.0315533273	1.0308470117	1.0309855898
6.0854271357	1.0118936725	1.0323064288	1.0315527077	1.0316709771
6.1834170854	1.0122871166	1.0330674925	1.0322661336	1.0323635764
6.2814070352	1.0126867447	1.033836498	1.0329872754	1.0330633706
6.3793969849	1.0130925388	1.0346134252	1.0337161191	1.0337703436
6.4773869347	1.0135044813	1.0353982541	1.0344526514	1.0344844793
6.5753768844	1.0139225545	1.0361909653	1.035196859	1.0352057619
6.6733668342	1.0143467409	1.0369915395	1.0359487289	1.0359341764
6.7713567839	1.0147770231	1.0377999579	1.0367082484	1.0366697075
6.8693467337	1.0152133838	1.0386162018	1.0374754051	1.0374123408
6.9673366834	1.015655806	1.0394402527	1.0382501867	1.0381620619
7.0653266332	1.0161042725	1.0402720927	1.0390325813	1.0389188566
7.1633165829	1.0165587666	1.0411117039	1.0398225771	1.0396827112
7.2613065327	1.0170192715	1.0419590686	1.0406201625	1.0404536122
7.3592964824	1.0174857706	1.0428141695	1.0414253261	1.0412315462
7.4572864322	1.0179582475	1.0436769895	1.0422380569	1.0420165002
7.5552763819	1.0184366858	1.0445475117	1.0430583437	1.0428084613
7.6532663317	1.0189210694	1.0454257195	1.0438861758	1.0436074171
7.7512562814	1.0194113823	1.0463115964	1.0447215426	1.044413355
7.8492462312	1.0199076086	1.0472051263	1.0455644335	1.045226263
7.9472361809	1.0204097325	1.048106293	1.0464148383	1.046046129
8.0452261307	1.0209177384	1.0490150809	1.0472727468	1.0468729412
8.1432160804	1.021431611	1.0499314743	1.048138149	1.0477066882
8.2412060302	1.0219513349	1.0508554578	1.0490110351	1.0485473583
8.3391959799	1.022476895	1.0517870163	1.0498913952	1.0493949404
8.4371859297	1.0230082762	1.0527261346	1.0507792199	1.0502494234
8.5351758794	1.0235454636	1.0536727979	1.0516744996	1.0511107963
8.6331658292	1.0240884427	1.0546269917	1.0525772251	1.0519790484
8.7311557789	1.0246371986	1.0555887013	1.0534873871	1.0528541691
8.8291457286	1.0251917171	1.0565579125	1.0544049765	1.0537361479
8.9271356784	1.0257519839	1.0575346111	1.0553299845	1.0546249745
9.0251256281	1.0263179846	1.0585187832	1.0562624021	1.0555206386
9.1231155779	1.0268897053	1.0595104149	1.0572022206	1.0564231303
9.2211055276	1.0274671322	1.0605094926	1.0581494313	1.0573324395
9.3190954774	1.0280502514	1.0615160026	1.0591040258	1.0582485566
9.4170854271	1.0286390492	1.0625299318	1.0600659956	1.0591714718
9.5150753769	1.0292335123	1.0635512668	1.0610353324	1.0601011755
9.6130653266	1.0298336273	1.0645799945	1.062012028	1.0610376583
9.7110552764	1.0304393808	1.0656161021	1.0629960741	1.061980911
9.8090452261	1.0310507599	1.0666595768	1.0639874628	1.0629309242
9.9070351759	1.0316677514	1.0677104058	1.0649861862	1.0638876888
10.0050251256	1.0322903426	1.0687685767	1.0659922363	1.064851196
10.1030150754	1.0329185207	1.069834077	1.0670056053	1.0658214367
10.2010050251	1.0335522732	1.0709068946	1.0680262857	1.0667984022
10.2989949749	1.0341915874	1.0719870172	1.0690542697	1.0677820837
10.3969849246	1.034836451	1.0730744328	1.0700895498	1.0687724728
10.4949748744	1.0354868519	1.0741691296	1.0711321186	1.0697695607
10.5929648241	1.0361427777	1.0752710957	1.0721819687	1.0707733392
10.6909547739	1.0368042166	1.0763803196	1.0732390927	1.0717837999
10.7889447236	1.0374711566	1.0774967895	1.0743034836	1.0728009345
10.8869346734	1.0381435859	1.0786204942	1.075375134	1.0738247349
10.9849246231	1.0388214927	1.0797514223	1.076454037	1.0748551931
11.0829145729	1.0395048657	1.0808895625	1.0775401854	1.0758923009
11.1809045226	1.0401936932	1.0820349038	1.0786335723	1.0769360506
11.2788944724	1.0408879638	1.0831874351	1.079734191	1.0779864342
11.3768844221	1.0415876665	1.0843471456	1.0808420344	1.0790434441
11.4748743719	1.0422927899	1.0855140245	1.0819570959	1.0801070724
11.5728643216	1.043003323	1.0866880609	1.0830793688	1.0811773117
11.6708542714	1.0437192549	1.0878692444	1.0842088464	1.0822541544
11.7688442211	1.0444405747	1.0890575645	1.0853455222	1.083337593
11.8668341709	1.0451672717	1.0902530106	1.0864893897	1.08442762
11.9648241206	1.0458993352	1.0914555725	1.0876404423	1.0855242283
12.0628140704	1.0466367547	1.09266524	1.0887986737	1.0866274105
12.1608040201	1.0473795196	1.0938820029	1.0899640776	1.0877371594
12.2587939698	1.0481276197	1.0951058512	1.0911366476	1.0888534679
12.3567839196	1.0488810445	1.0963367748	1.0923163775	1.0899763289
12.4547738693	1.0496397841	1.097574764	1.0935032612	1.0911057354
12.5527638191	1.0504038281	1.0988198089	1.0946972925	1.0922416805
12.6507537688	1.0511731667	1.1000718998	1.0958984653	1.0933841573
12.7487437186	1.0519477899	1.101331027	1.0971067736	1.0945331589
12.8467336683	1.0527276878	1.1025971811	1.0983222114	1.0956886786
12.9447236181	1.0535128508	1.1038703525	1.0995447728	1.0968507097
13.0427135678	1.054303269	1.1051505319	1.1007744519	1.0980192455
13.1407035176	1.0550989331	1.10643771	1.1020112428	1.0991942794
13.2386934673	1.0558998334	1.1077318774	1.1032551398	1.1003758048
13.3366834171	1.0567059605	1.109033025	1.1045061372	1.1015638153
13.4346733668	1.0575173051	1.1103411438	1.1057642291	1.1027583045
13.5326633166	1.0583338579	1.1116562247	1.10702941	1.1039592658
13.6306532663	1.0591556097	1.1129782588	1.1083016743	1.1051666931
13.7286432161	1.0599825515	1.1143072371	1.1095810163	1.1063805799
13.8266331658	1.0608146741	1.115643151	1.1108674305	1.1076009202
13.9246231156	1.0616519687	1.1169859915	1.1121609116	1.1088277075
14.0226130653	1.0624944262	1.1183357501	1.1134614539	1.1100609359
14.1206030151	1.063342038	1.1196924182	1.1147690522	1.1113005992
14.2185929648	1.0641947953	1.1210559871	1.1160837009	1.1125466914
14.3165829146	1.0650526893	1.1224264485	1.1174053949	1.1137992064
14.4145728643	1.0659157116	1.1238037939	1.1187341288	1.1150581384
14.5125628141	1.0667838535	1.1251880149	1.1200698974	1.1163234813
14.6105527638	1.0676571066	1.1265791034	1.1214126955	1.1175952293
14.7085427136	1.0685354625	1.1279770509	1.1227625178	1.1188733766
14.8065326633	1.0694189128	1.1293818494	1.1241193592	1.1201579173
14.9045226131	1.0703074494	1.1307934907	1.1254832147	1.1214488458
15.0025125628	1.0712010639	1.1322119669	1.1268540792	1.1227461563
15.1005025126	1.0720997483	1.1336372699	1.1282319476	1.1240498432
15.1984924623	1.0730034945	1.1350693917	1.1296168149	1.1253599008
15.2964824121	1.0739122944	1.1365083245	1.1310086761	1.1266763235
15.3944723618	1.0748261402	1.1379540605	1.1324075264	1.1279991058
15.4924623116	1.0757450239	1.1394065919	1.1338133609	1.1293282422
15.5904522613	1.0766689376	1.1408659109	1.1352261746	1.1306637272
15.6884422111	1.0775978737	1.14233201	1.1366459627	1.1320055554
15.7864321608	1.0785318244	1.1438048815	1.1380727204	1.1333537214
15.8844221106	1.0794707821	1.1452845178	1.139506443	1.1347082197
15.9824120603	1.0804147391	1.1467709115	1.1409471257	1.1360690452
16.0804020101	1.081363688	1.148264055	1.1423947638	1.1374361924
16.1783919598	1.0823176211	1.1497639411	1.1438493526	1.1388096562
16.2763819095	1.0832765312	1.1512705622	1.1453108875	1.1401894312
16.3743718593	1.0842404108	1.1527839112	1.1467793638	1.1415755124
16.472361809	1.0852092526	1.1543039808	1.148254777	1.1429678946
16.5703517588	1.0861830493	1.1558307636	1.1497371225	1.1443665726
16.6683417085	1.0871617938	1.1573642527	1.1512263957	1.1457715414
16.7663316583	1.0881454788	1.1589044409	1.1527225922	1.1471827958
16.864321608	1.0891340972	1.160451321	1.1542257074	1.1486003309
16.9623115578	1.090127642	1.1620048861	1.155735737	1.1500241417
17.0603015075	1.0911261061	1.1635651293	1.1572526764	1.1514542233
17.1582914573	1.0921294826	1.1651320434	1.1587765213	1.1528905706
17.256281407	1.0931377647	1.1667056218	1.1603072674	1.1543331788
17.3542713568	1.0941509453	1.1682858574	1.1618449102	1.155782043
17.4522613065	1.0951690177	1.1698727436	1.1633894455	1.1572371584
17.5502512563	1.0961919751	1.1714662735	1.164940869	1.1586985201
17.648241206	1.0972198109	1.1730664405	1.1664991763	1.1601661234
17.7462311558	1.0982525182	1.1746732378	1.1680643633	1.1616399635
17.8442211055	1.0992900905	1.1762866588	1.1696364257	1.1631200358
17.9422110553	1.1003325213	1.1779066969	1.1712153593	1.1646063354
18.040201005	1.1013798038	1.1795333456	1.17280116	1.1660988577
18.1381909548	1.1024319317	1.1811665984	1.1743938236	1.1675975982
18.2361809045	1.1034888985	1.1828064486	1.175993346	1.1691025521
18.3341708543	1.1045506978	1.1844528901	1.1775997231	1.1706137148
18.432160804	1.1056173231	1.1861059162	1.1792129507	1.1721310819
18.5301507538	1.1066887683	1.1877655207	1.180833025	1.1736546488
18.6281407035	1.1077650269	1.1894316972	1.1824599417	1.1751844109
18.7261306533	1.1088460928	1.1911044394	1.1840936969	1.1767203638
18.824120603	1.1099319597	1.1927837412	1.1857342867	1.178262503
18.9221105528	1.1110226214	1.1944695962	1.187381707	1.1798108242
19.0201005025	1.1121180719	1.1961619983	1.1890359539	1.1813653227
19.1180904523	1.1132183051	1.1978609413	1.1906970235	1.1829259944
19.216080402	1.1143233148	1.1995664192	1.1923649118	1.1844928348
19.3140703518	1.1154330952	1.2012784259	1.1940396151	1.1860658396
19.4120603015	1.1165476402	1.2029969552	1.1957211294	1.1876450045
19.5100502513	1.1176669438	1.2047220013	1.1974094509	1.1892303251
19.608040201	1.1187910003	1.2064535582	1.1991045758	1.1908217973
19.7060301508	1.1199198037	1.2081916198	1.2008065002	1.1924194167
19.8040201005	1.1210533482	1.2099361803	1.2025152204	1.1940231792
19.9020100503	1.1221916281	1.2116872339	1.2042307327	1.1956330805
20	1.1233346375	1.2134447747	1.2059530332	1.1972491166
